,Binder_ID,sbridge,hbond,energies,bsa,rmsd
0,1,0.41666668170815974,0.2762730474472164,0.1795213559591775,0.7541232190155477,0.6521573382350843
1,2,0.41666668170815974,0.5397580997612934,0.29247153533464654,0.09980405478588805,0.8187638827843895
2,3,0.41666668170815974,0.34599991352677467,0.2344480474267414,0.5991984954558436,0.8299460608943096
3,4,0.544868923642516,0.4492526798181424,0.20631162923322832,0.8248308864797803,0.7310207103159632
4,5,0.41666668170815974,0.659022094831206,0.33499114727355894,0.5024370070599358,0.7280201327114595
5,6,0.0,0.40567052229343553,0.6662754225767737,1.0,0.9387107212370749
6,7,0.41666540025865084,0.6840507424578104,0.3616421641766301,0.955612008783072,0.9330041981669648
7,8,0.4411720953098997,0.20069497659283314,0.40725194130012365,0.6517098435392236,0.880739715160811
8,9,0.7380952253853381,0.7954391781120786,0.7032910922341364,0.5912228359869633,0.8951430611972655
9,10,0.4427046442663087,0.4956528834746991,0.5541077313810918,0.902608336041119,0.7611999829001985
10,11,0.45289856707408666,0.3093048407932634,0.45345190018633863,0.6357979105741491,0.8595114171068029
11,12,0.48611059402557477,0.09887119261996874,0.3273055218466725,0.5724554200021663,0.8557836927677058
12,13,0.4310344878763693,0.27837728019157343,0.2850312663709127,0.6836124814147443,0.914098144469842
13,14,0.5645161478436013,0.2764146188276367,0.20659014197518588,0.5239023621737119,0.8855891502911217
14,15,0.0,0.31693816914664735,0.4121259142843874,0.7615967073326836,0.8076448880452796
15,16,0.41666668170815974,0.37755471918281985,0.5542867752866365,0.9142075049970954,0.7805620373095488
16,17,0.41666372928579193,0.4832207295976177,0.4275502151842492,0.9111157061412578,0.7287808857063376
17,18,0.4166603841319531,0.3719726307766183,0.49725797574286634,0.8953514705737554,0.6254137959312267
18,19,0.4779229278424816,0.30757695050225825,0.2418087413213439,0.5925619590582815,0.8354267850096829
19,20,0.41666668170815974,0.1966440926575999,0.5850624332729888,0.7605037465906516,0.8479881613405899
20,21,0.4276315943846903,0.2373214469436885,0.6292929091982149,0.7229787611142293,0.8124418271807903
21,22,0.6533906208299519,0.6494398733045186,0.6226284971585065,0.7392451678334763,0.7623797719719125
22,23,0.5833227802344169,0.6001159642226217,0.7755784112837447,0.5448556996425724,0.7515070730801152
23,24,0.5448442690629651,1.0,0.881041902905153,0.7132504258608298,0.6282849590461912
24,25,0.7592592537859116,0.6219659956559169,0.3796393923117223,0.8930670841579773,0.7319899616817505
25,26,0.0,0.3681603851489477,0.39053454552688605,0.8405163501019113,0.8009503409227929
26,27,0.4166642934561449,0.32348224462395075,0.21537655585838267,0.5003397040144153,0.9662245334325612
